4476;1330.0
1876;1533.0
1007;1366.0
3501;1367.0
15706;1405.0
5431;1501.0
1230;1553.0
6219;1316.0
9568;1336.0
12092;1427.0
12911;1349.0
4596;1304.0
2187;1342.0
3820;1320.0
5126;1415.0
6215;1289.0
13880;1488.0
8866;1345.0
1969;1298.0
6872;1449.0
0;1289.0
0;1338.0
0;1512.0
0;1349.0
0;1456.0
0;1324.0
0;1335.0
0;1355.0
-1;1359.0
0;1382.0
-1;1401.0
0;1335.0
0;1395.0
-1;1320.0
0;1349.0
0;1492.0
-1;1369.0
-1;1387.0
0;1336.0
0;1488.0
10816;1392.0
3461;1286.0
2201;1469.0
8354;1378.0
1292;1382.0
6264;1419.0
3328;1326.0
3495;1419.0
6760;1338.0
1587;1386.0
15880;1348.0
2495;1289.0
1971;1374.0
4915;1355.0
9009;1470.0
2213;1387.0
11437;1404.0
3766;1393.0
11227;1372.0
1191;1469.0
